class,order,family,genus,species,specCode,commonName,sciName,commonSpecies,synonym
Actinopterygii,Perciformes,Blenniidae,Lipophrys,pholis,9200,Shanny,Lipophrys pholis,TRUE,FALSE
Actinopterygii,Perciformes,Blenniidae,Parablennius,gattorugine,48,Tompot blenny,Parablennius gattorugine,TRUE,FALSE
Actinopterygii,Perciformes,Bramidae,Brama,brama,391,Atlantic pomfret,Brama brama,FALSE,FALSE
Actinopterygii,Perciformes,Bramidae,Pterycombus,brama,3558,Atlantic fanfish,Pterycombus brama,FALSE,FALSE
Actinopterygii,Perciformes,Bramidae,Taractes,asper,3559,Rough pomfret,Taractes asper,FALSE,FALSE
Actinopterygii,Perciformes,Bramidae,Taractichthys,longipinnis,3560,Big-scale pomfret,Taractichthys longipinnis,FALSE,FALSE
Actinopterygii,Perciformes,Callanthiidae,Callanthias,ruber,1783,Parrot seaperch,Callanthias ruber,FALSE,FALSE
Actinopterygii,Perciformes,Callionymidae,Callionymus,lyra,23,Dragonet,Callionymus lyra,TRUE,FALSE
Actinopterygii,Perciformes,Callionymidae,Callionymus,maculatus,1807,NA,Callionymus maculatus,TRUE,FALSE
Actinopterygii,Perciformes,Callionymidae,Callionymus,reticulatus,22,Reticulated dragonet,Callionymus reticulatus,TRUE,FALSE
Actinopterygii,Perciformes,Caproidae,Capros,aper,54,Boarfish,Capros aper,TRUE,FALSE
Actinopterygii,Perciformes,Carangidae,Campogramma,glaycos,1894,Vadigo,Campogramma glaycos,FALSE,FALSE
Actinopterygii,Perciformes,Carangidae,Naucrates,ductor,998,Pilotfish,Naucrates ductor,FALSE,FALSE
Actinopterygii,Perciformes,Carangidae,Seriola,dumerili,1005,Greater amberjack,Seriola dumerili,FALSE,FALSE
Actinopterygii,Perciformes,Carangidae,Trachinotus,ovatus,1773,Pompano,Trachinotus ovatus,FALSE,FALSE
Actinopterygii,Perciformes,Carangidae,Trachurus,trachurus,1365,Atlantic horse mackerel,Trachurus trachurus,TRUE,FALSE
Actinopterygii,Perciformes,Centrarchidae,Ambloplites,rupestris,3361,Rock bass,Ambloplites rupestris,FALSE,FALSE
Actinopterygii,Perciformes,Centrarchidae,Lepomis,gibbosus,3372,Pumpkinseed,Lepomis gibbosus,FALSE,FALSE
Actinopterygii,Perciformes,Centrolophidae,Centrolophus,niger,249,Rudderfish,Centrolophus niger,FALSE,FALSE
Actinopterygii,Perciformes,Centrolophidae,Hyperoglyphe,perciformis,3921,Barrelfish,Hyperoglyphe perciformis,FALSE,FALSE
Actinopterygii,Perciformes,Centrolophidae,Schedophilus,medusophagus,1721,Cornish blackfish,Schedophilus medusophagus,FALSE,FALSE
Actinopterygii,Perciformes,Cepolidae,Cepola,macrophthalma,56,Red bandfish,Cepola macrophthalma,TRUE,FALSE
Actinopterygii,Perciformes,Chiasmodontidae,Chiasmodon,niger,10192,Black swallower,Chiasmodon niger,FALSE,FALSE
Actinopterygii,Perciformes,Chiasmodontidae,Pseudoscopelus,altipinnis,12558,NA,Pseudoscopelus altipinnis,FALSE,FALSE
Actinopterygii,Perciformes,Cichlidae,Cichlasoma,bimaculatum,3613,Black acara,Cichlasoma bimaculatum,FALSE,FALSE
Actinopterygii,Perciformes,Cichlidae,Oreochromis,niloticus,2,Nile tilapia,Oreochromis niloticus,FALSE,FALSE
Actinopterygii,Perciformes,Cichlidae,Tilapia,zillii,1390,Redbelly tilapia,Tilapia zillii,FALSE,FALSE
Actinopterygii,Perciformes,Echeneidae,Remora,remora,1751,Shark sucker,Remora remora,FALSE,FALSE
Actinopterygii,Perciformes,Epigonidae,Epigonus,telescopus,2508,Black cardinal fish,Epigonus telescopus,FALSE,FALSE
Actinopterygii,Perciformes,Gempylidae,Lepidocybium,flavobrunneum,1042,Escolar,Lepidocybium flavobrunneum,FALSE,FALSE
Actinopterygii,Perciformes,Gempylidae,Nesiarchus,nasutus,7573,Black gemfish,Nesiarchus nasutus,FALSE,FALSE
Actinopterygii,Perciformes,Gempylidae,Ruvettus,pretiosus,1044,Oilfish,Ruvettus pretiosus,FALSE,FALSE
Actinopterygii,Perciformes,Gobiidae,Aphia,minuta,39,Transparent goby,Aphia minuta,TRUE,FALSE
Actinopterygii,Perciformes,Gobiidae,Buenia,jeffreysii,52,Jeffrey's goby,Buenia jeffreysii,FALSE,FALSE
Actinopterygii,Perciformes,Gobiidae,Crystallogobius,linearis,60,Crystal goby,Crystallogobius linearis,TRUE,FALSE
Actinopterygii,Perciformes,Gobiidae,Gobius,cobitis,4579,Giant goby,Gobius cobitis,TRUE,FALSE
Actinopterygii,Perciformes,Gobiidae,Gobius,couchi,9201,Couch's goby,Gobius couchi,FALSE,FALSE
Actinopterygii,Perciformes,Gobiidae,Gobius,cruentatus,7648,Red-mouthed goby,Gobius cruentatus,FALSE,FALSE
Actinopterygii,Perciformes,Gobiidae,Gobius,gasteveni,7660,Steven's goby,Gobius gasteveni,FALSE,FALSE
Actinopterygii,Perciformes,Gobiidae,Gobius,niger,72,Black goby,Gobius niger,TRUE,FALSE
Actinopterygii,Perciformes,Gobiidae,Gobius,paganellus,73,Rock goby,Gobius paganellus,TRUE,FALSE
Actinopterygii,Perciformes,Gobiidae,Gobiusculus,flavescens,74,Two-spotted goby,Gobiusculus flavescens,TRUE,FALSE
Actinopterygii,Perciformes,Gobiidae,Lebetus,guilleti,459,Guillet's goby,Lebetus guilleti,FALSE,FALSE
Actinopterygii,Perciformes,Gobiidae,Lebetus,scorpioides,456,Diminutive goby,Lebetus scorpioides,FALSE,FALSE
Actinopterygii,Perciformes,Gobiidae,Lesueurigobius,friesii,7685,Fries's goby,Lesueurigobius friesii,TRUE,FALSE
Actinopterygii,Perciformes,Gobiidae,Pomatoschistus,lozanoi,9190,Lozano's goby,Pomatoschistus lozanoi,TRUE,FALSE
Actinopterygii,Perciformes,Gobiidae,Pomatoschistus,microps,1344,Common goby,Pomatoschistus microps,TRUE,FALSE
Actinopterygii,Perciformes,Gobiidae,Pomatoschistus,minutus,1345,Sand goby,Pomatoschistus minutus,TRUE,FALSE
Actinopterygii,Perciformes,Gobiidae,Pomatoschistus,norvegicus,1346,Norway goby,Pomatoschistus norvegicus,TRUE,FALSE
Actinopterygii,Perciformes,Gobiidae,Pomatoschistus,pictus,1347,Painted goby,Pomatoschistus pictus,TRUE,FALSE
Actinopterygii,Perciformes,Gobiidae,Thorogobius,ephippiatus,7689,Leopard-spotted goby,Thorogobius ephippiatus,TRUE,FALSE
Actinopterygii,Perciformes,Howellidae,Howella,brodiei,11780,Pelagic basslet,Howella brodiei,FALSE,FALSE
Actinopterygii,Perciformes,Istiophoridae,Istiophorus,albicans,78,Atlantic sailfish,Istiophorus albicans,FALSE,FALSE
Actinopterygii,Perciformes,Istiophoridae,Kajikia,albida,219,Atlantic white marlin,Kajikia albida,FALSE,FALSE
Actinopterygii,Perciformes,Labridae,Acantholabrus,palloni,7633,Scale-rayed wrasse,Acantholabrus palloni,FALSE,FALSE
Actinopterygii,Perciformes,Labridae,Centrolabrus,exoletus,55,Rock cook,Centrolabrus exoletus,TRUE,FALSE
Actinopterygii,Perciformes,Labridae,Coris,julis,58,Mediterranean rainbow wrasse,Coris julis,FALSE,FALSE
Actinopterygii,Perciformes,Labridae,Ctenolabrus,rupestris,61,Goldsinny-wrasse,Ctenolabrus rupestris,TRUE,FALSE
Actinopterygii,Perciformes,Labridae,Labrus,bergylta,572,Ballan wrasse,Labrus bergylta,TRUE,FALSE
Actinopterygii,Perciformes,Labridae,Labrus,mixtus,1375,Cuckoo wrasse,Labrus mixtus,TRUE,FALSE
Actinopterygii,Perciformes,Labridae,Symphodus,bailloni,9186,Baillon's wrasse,Symphodus bailloni,TRUE,FALSE
Actinopterygii,Perciformes,Labridae,Symphodus,melops,59,Corkwing wrasse,Symphodus melops,TRUE,FALSE
Actinopterygii,Perciformes,Lethrinidae,Lethrinus,nebulosus,1846,Spangled emperor,Lethrinus nebulosus,FALSE,FALSE
Actinopterygii,Perciformes,Luvaridae,Luvarus,imperialis,1725,Luvar,Luvarus imperialis,FALSE,FALSE
Actinopterygii,Perciformes,Moronidae,Dicentrarchus,labrax,63,European seabass,Dicentrarchus labrax,TRUE,FALSE
Actinopterygii,Perciformes,Mullidae,Mullus,barbatus barbatus,790,Red mullet,Mullus barbatus,FALSE,FALSE
Actinopterygii,Perciformes,Mullidae,Mullus,surmuletus,1327,Surmullet,Mullus surmuletus,TRUE,FALSE
Actinopterygii,Perciformes,Nomeidae,Cubiceps,gracilis,1710,Driftfish,Cubiceps gracilis,FALSE,FALSE
Actinopterygii,Perciformes,Nomeidae,Psenes,maculatus,3926,Silver driftfish,Psenes maculatus,FALSE,FALSE
Actinopterygii,Perciformes,Percidae,Gymnocephalus,cernua,4474,Ruffe,Gymnocephalus cernua,TRUE,FALSE
Actinopterygii,Perciformes,Percidae,Perca,fluviatilis,358,European perch,Perca fluviatilis,TRUE,FALSE
Actinopterygii,Perciformes,Percidae,Sander,lucioperca,360,Pike-perch,Sander lucioperca,TRUE,FALSE
Actinopterygii,Perciformes,Pholidae,Pholis,gunnellus,3804,Rock gunnel,Pholis gunnellus,TRUE,FALSE
Actinopterygii,Perciformes,Polyprionidae,Polyprion,americanus,349,Wreckfish,Polyprion americanus,FALSE,FALSE
Actinopterygii,Perciformes,Sciaenidae,Argyrosomus,regius,418,Meagre,Argyrosomus regius,FALSE,FALSE
Actinopterygii,Perciformes,Sciaenidae,Umbrina,cirrosa,1306,Shi drum,Umbrina cirrosa,FALSE,FALSE
Actinopterygii,Perciformes,Scombridae,Auxis,rochei,93,Bullet tuna,Auxis rochei,FALSE,FALSE
Actinopterygii,Perciformes,Scombridae,Auxis,thazard,94,Frigate tuna,Auxis thazard,FALSE,FALSE
Actinopterygii,Perciformes,Scombridae,Euthynnus,alletteratus,97,Little tunny,Euthynnus alletteratus,FALSE,FALSE
Actinopterygii,Perciformes,Scombridae,Katsuwonus,pelamis,107,Skipjack tuna,Katsuwonus pelamis,FALSE,FALSE
Actinopterygii,Perciformes,Scombridae,Orcynopsis,unicolor,108,Plain bonito,Orcynopsis unicolor,FALSE,FALSE
Actinopterygii,Perciformes,Scombridae,Sarda,sarda,115,Atlantic bonito,Sarda sarda,FALSE,FALSE
Actinopterygii,Perciformes,Scombridae,Scomber,scombrus,118,Atlantic mackerel,Scomber scombrus,TRUE,FALSE
Actinopterygii,Perciformes,Scombridae,Thunnus,alalunga,142,Albacore,Thunnus alalunga,FALSE,FALSE
Actinopterygii,Perciformes,Scombridae,Thunnus,albacares,143,Yellowfin tuna,Thunnus albacares,FALSE,FALSE
Actinopterygii,Perciformes,Scombridae,Thunnus,thynnus,147,Atlantic bluefin tuna,Thunnus thynnus,FALSE,FALSE
Actinopterygii,Perciformes,Serranidae,Acanthistius,sebastoides,7920,Koester,Acanthistius sebastoides,FALSE,FALSE
Actinopterygii,Perciformes,Serranidae,Serranus,cabrilla,1353,Comber,Serranus cabrilla,FALSE,FALSE
Actinopterygii,Perciformes,Sparidae,Boops,boops,203,Bogue,Boops boops,FALSE,FALSE
Actinopterygii,Perciformes,Sparidae,Dentex,dentex,439,Common dentex,Dentex dentex,FALSE,FALSE
Actinopterygii,Perciformes,Sparidae,Dentex,maroccanus,4538,Morocco dentex,Dentex maroccanus,FALSE,FALSE
Actinopterygii,Perciformes,Sparidae,Pagellus,acarne,889,Axillary seabream,Pagellus acarne,FALSE,FALSE
Actinopterygii,Perciformes,Sparidae,Pagellus,bogaraveo,890,Blackspot seabream,Pagellus bogaraveo,TRUE,FALSE
Actinopterygii,Perciformes,Sparidae,Pagellus,erythrinus,893,Common pandora,Pagellus erythrinus,FALSE,FALSE
Actinopterygii,Perciformes,Sparidae,Pagrus,pagrus,1756,Red porgy,Pagrus pagrus,TRUE,FALSE
Actinopterygii,Perciformes,Sparidae,Sarpa,salpa,204,Salema,Sarpa salpa,FALSE,FALSE
Actinopterygii,Perciformes,Sparidae,Sparus,aurata,1164,Gilthead seabream,Sparus aurata,TRUE,FALSE
Actinopterygii,Perciformes,Sparidae,Spondyliosoma,cantharus,1356,Black seabream,Spondyliosoma cantharus,TRUE,FALSE
Actinopterygii,Perciformes,Stichaeidae,Chirolophis,ascanii,57,Yarrell's blenny,Chirolophis ascanii,TRUE,FALSE
Actinopterygii,Perciformes,Stichaeidae,Leptoclinus,maculatus,3788,Daubed shanny,Leptoclinus maculatus,FALSE,FALSE
Actinopterygii,Perciformes,Stichaeidae,Lumpenus,lampretaeformis,1380,Snakeblenny,Lumpenus lampretaeformis,TRUE,FALSE
Actinopterygii,Perciformes,Stromateidae,Peprilus,triacanthus,492,Atlantic butterfish,Peprilus triacanthus,FALSE,FALSE
Actinopterygii,Perciformes,Trachinidae,Echiichthys,vipera,1364,Lesser weever,Echiichthys vipera,TRUE,FALSE
Actinopterygii,Perciformes,Trachinidae,Trachinus,draco,1363,Greater weever,Trachinus draco,TRUE,FALSE
Actinopterygii,Perciformes,Trichiuridae,Aphanopus,carbo,646,Black scabbardfish,Aphanopus carbo,FALSE,FALSE
Actinopterygii,Perciformes,Trichiuridae,Lepidopus,caudatus,645,Silver scabbardfish,Lepidopus caudatus,FALSE,FALSE
Actinopterygii,Perciformes,Trichiuridae,Trichiurus,lepturus,1288,Largehead hairtail,Trichiurus lepturus,FALSE,FALSE
Actinopterygii,Perciformes,Tripterygiidae,Tripterygion,delaisi,7640,Black-faced blenny,Tripterygion delaisi,FALSE,FALSE
Actinopterygii,Perciformes,Xiphiidae,Xiphias,gladius,226,Swordfish,Xiphias gladius,FALSE,FALSE
Actinopterygii,Perciformes,Zoarcidae,Lycenchelys,sarsii,15640,Sar's wolf eel,Lycenchelys sarsii,FALSE,FALSE
Actinopterygii,Perciformes,Zoarcidae,Lycodes,esmarkii,4333,Greater eelpout,Lycodes esmarkii,FALSE,FALSE
Actinopterygii,Perciformes,Zoarcidae,Lycodes,eudipleurostictus,25228,Doubleline eelpout,Lycodes eudipleurostictus,FALSE,FALSE
Actinopterygii,Perciformes,Zoarcidae,Lycodes,pallidus,3141,Pale eelpout,Lycodes pallidus,FALSE,FALSE
Actinopterygii,Perciformes,Zoarcidae,Lycodes,squamiventer,15466,Scalebelly eelpout,Lycodes squamiventer,FALSE,FALSE
Actinopterygii,Perciformes,Zoarcidae,Lycodes,terraenovae,48211,NA,Lycodes terraenovae,FALSE,FALSE
Actinopterygii,Perciformes,Zoarcidae,Lycodes,vahlii,15761,Vahl's eelpout,Lycodes vahlii,FALSE,FALSE
Actinopterygii,Perciformes,Zoarcidae,Lycodonus,flagellicauda,16303,NA,Lycodonus flagellicauda,FALSE,FALSE
Actinopterygii,Perciformes,Zoarcidae,Melanostigma,atlanticum,3150,Atlantic soft pout,Melanostigma atlanticum,FALSE,FALSE
Actinopterygii,Perciformes,Zoarcidae,Zoarces,viviparus,479,Eelpout,Zoarces viviparus,TRUE,FALSE
Actinopterygii,Pleuronectiformes,Bothidae,Arnoglossus,imperialis,42,Imperial scaldfish,Arnoglossus imperialis,FALSE,FALSE
Actinopterygii,Pleuronectiformes,Bothidae,Arnoglossus,laterna,41,Mediterranean scaldfish,Arnoglossus laterna,TRUE,FALSE
Actinopterygii,Pleuronectiformes,Bothidae,Arnoglossus,thori,43,Thor's scaldfish,Arnoglossus thori,FALSE,FALSE
Actinopterygii,Pleuronectiformes,Pleuronectidae,Glyptocephalus,cynoglossus,26,Witch flounder,Glyptocephalus cynoglossus,TRUE,FALSE
Actinopterygii,Pleuronectiformes,Pleuronectidae,Hippoglossoides,platessoides,4239,American plaice,Hippoglossoides platessoides,TRUE,FALSE
Actinopterygii,Pleuronectiformes,Pleuronectidae,Hippoglossus,hippoglossus,1371,Atlantic halibut,Hippoglossus hippoglossus,TRUE,FALSE
Actinopterygii,Pleuronectiformes,Pleuronectidae,Limanda,limanda,695,Common dab,Limanda limanda,TRUE,FALSE
Actinopterygii,Pleuronectiformes,Pleuronectidae,Microstomus,kitt,1382,Lemon sole,Microstomus kitt,TRUE,FALSE
Actinopterygii,Pleuronectiformes,Pleuronectidae,Platichthys,flesus,1341,European flounder,Platichthys flesus,TRUE,FALSE
Actinopterygii,Pleuronectiformes,Pleuronectidae,Pleuronectes,platessa,1342,European plaice,Pleuronectes platessa,TRUE,FALSE
Actinopterygii,Pleuronectiformes,Pleuronectidae,Reinhardtius,hippoglossoides,516,Greenland halibut,Reinhardtius hippoglossoides,FALSE,FALSE
Actinopterygii,Pleuronectiformes,Scophthalmidae,Lepidorhombus,boscii,27,Four-spot megrim,Lepidorhombus boscii,FALSE,FALSE
Actinopterygii,Pleuronectiformes,Scophthalmidae,Lepidorhombus,whiffiagonis,28,Megrim,Lepidorhombus whiffiagonis,TRUE,FALSE
Actinopterygii,Pleuronectiformes,Scophthalmidae,Phrynorhombus,norvegicus,2360,Norwegian topknot,Phrynorhombus norvegicus,TRUE,FALSE
Actinopterygii,Pleuronectiformes,Scophthalmidae,Scophthalmus,maximus,1348,Turbot,Scophthalmus maximus,TRUE,FALSE
Actinopterygii,Pleuronectiformes,Scophthalmidae,Scophthalmus,rhombus,529,Brill,Scophthalmus rhombus,TRUE,FALSE
Actinopterygii,Pleuronectiformes,Scophthalmidae,Zeugopterus,punctatus,1369,Topknot,Zeugopterus punctatus,TRUE,FALSE
Actinopterygii,Pleuronectiformes,Scophthalmidae,Zeugopterus,regius,1339,Eckstrom's topknot,Zeugopterus regius,TRUE,FALSE
Actinopterygii,Pleuronectiformes,Soleidae,Bathysolea,profundicola,8840,Deepwater sole,Bathysolea profundicola,FALSE,FALSE
Actinopterygii,Pleuronectiformes,Soleidae,Buglossidium,luteum,53,Solenette,Buglossidium luteum,TRUE,FALSE
Actinopterygii,Pleuronectiformes,Soleidae,Microchirus,azevia,61001,NA,Microchirus azevia,FALSE,FALSE
Actinopterygii,Pleuronectiformes,Soleidae,Microchirus,theophila,7690,Bastard sole,Microchirus theophila,FALSE,FALSE
Actinopterygii,Pleuronectiformes,Soleidae,Microchirus,variegatus,32,Thickback sole,Microchirus variegatus,TRUE,FALSE
Actinopterygii,Pleuronectiformes,Soleidae,Pegusa,lascaris,1336,Sand sole,Pegusa lascaris,TRUE,FALSE
Actinopterygii,Pleuronectiformes,Soleidae,Solea,solea,525,Common sole,Solea solea,TRUE,FALSE
Actinopterygii,Salmoniformes,Salmonidae,Coregonus,albula,231,Vendace,Coregonus albula,FALSE,FALSE
Actinopterygii,Salmoniformes,Salmonidae,Coregonus,autumnalis,2669,Arctic cisco,Coregonus autumnalis,FALSE,FALSE
Actinopterygii,Salmoniformes,Salmonidae,Coregonus,clupeoides,49276,Powan,Coregonus clupeoides,FALSE,FALSE
Actinopterygii,Salmoniformes,Salmonidae,Coregonus,lavaretus,232,European whitefish,Coregonus lavaretus,FALSE,FALSE
Actinopterygii,Salmoniformes,Salmonidae,Coregonus,oxyrinchus,233,Houting,Coregonus oxyrinchus,FALSE,FALSE
Actinopterygii,Salmoniformes,Salmonidae,Coregonus,pennantii,49284,Gwyniad,Coregonus pennantii,FALSE,FALSE
Actinopterygii,Salmoniformes,Salmonidae,Coregonus,pollan,4646,Irish pollan,Coregonus pollan,FALSE,FALSE
Actinopterygii,Salmoniformes,Salmonidae,Coregonus,stigmaticus,49288,Schelly,Coregonus stigmaticus,FALSE,FALSE
Actinopterygii,Salmoniformes,Salmonidae,Coregonus,vandesius,49290,NA,Coregonus vandesius,FALSE,FALSE
Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,gorbuscha,240,Pink salmon,Oncorhynchus gorbuscha,FALSE,FALSE
Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,mykiss,239,Rainbow trout,Oncorhynchus mykiss,TRUE,FALSE
Actinopterygii,Salmoniformes,Salmonidae,Salmo,ferox,49294,NA,Salmo ferox,FALSE,FALSE
Actinopterygii,Salmoniformes,Salmonidae,Salmo,nigripinnis,49326,NA,Salmo nigripinnis,FALSE,FALSE
Actinopterygii,Salmoniformes,Salmonidae,Salmo,salar,236,Atlantic salmon,Salmo salar,TRUE,FALSE
Actinopterygii,Salmoniformes,Salmonidae,Salmo,stomachicus,49329,NA,Salmo stomachicus,FALSE,FALSE
Actinopterygii,Salmoniformes,Salmonidae,Salmo,trutta,238,Sea trout,Salmo trutta,TRUE,FALSE
Actinopterygii,Salmoniformes,Salmonidae,Salvelinus,alpinus alpinus,247,Arctic char,Salvelinus alpinus,FALSE,FALSE
Actinopterygii,Salmoniformes,Salmonidae,Salvelinus,fontinalis,246,Brook trout,Salvelinus fontinalis,FALSE,FALSE
Actinopterygii,Salmoniformes,Salmonidae,Salvelinus,gracillimus,49339,NA,Salvelinus gracillimus,FALSE,FALSE
Actinopterygii,Salmoniformes,Salmonidae,Salvelinus,inframundus,49340,NA,Salvelinus inframundus,FALSE,FALSE
Actinopterygii,Salmoniformes,Salmonidae,Salvelinus,killinensis,49341,NA,Salvelinus killinensis,FALSE,FALSE
Actinopterygii,Salmoniformes,Salmonidae,Salvelinus,lonsdalii,49343,NA,Salvelinus lonsdalii,FALSE,FALSE
Actinopterygii,Salmoniformes,Salmonidae,Salvelinus,mallochi,49344,NA,Salvelinus mallochi,FALSE,FALSE
Actinopterygii,Salmoniformes,Salmonidae,Salvelinus,maxillaris,49345,NA,Salvelinus maxillaris,FALSE,FALSE
Actinopterygii,Salmoniformes,Salmonidae,Salvelinus,obtusus,49359,NA,Salvelinus obtusus,FALSE,FALSE
Actinopterygii,Salmoniformes,Salmonidae,Salvelinus,perisii,49361,NA,Salvelinus perisii,FALSE,FALSE
Actinopterygii,Salmoniformes,Salmonidae,Salvelinus,struanensis,49365,NA,Salvelinus struanensis,FALSE,FALSE
Actinopterygii,Salmoniformes,Salmonidae,Salvelinus,willoughbii,49370,Char,Salvelinus willoughbii,FALSE,FALSE
Actinopterygii,Salmoniformes,Salmonidae,Salvelinus,youngeri,49686,Golden charr,Salvelinus youngeri,FALSE,FALSE
Actinopterygii,Salmoniformes,Salmonidae,Thymallus,thymallus,4605,Grayling,Thymallus thymallus,TRUE,FALSE
Actinopterygii,Scorpaeniformes,Agonidae,Agonus,cataphractus,36,Hooknose,Agonus cataphractus,TRUE,FALSE
Actinopterygii,Scorpaeniformes,Cottidae,Artediellus,atlanticus,4041,Atlantic hookear sculpin,Artediellus atlanticus,FALSE,FALSE
Actinopterygii,Scorpaeniformes,Cottidae,Cottus,gobio,2439,Bullhead,Cottus gobio,TRUE,FALSE
Actinopterygii,Scorpaeniformes,Cottidae,Cottus,perifretum,62356,Chabot fluviatile,Cottus perifretum,FALSE,FALSE
Actinopterygii,Scorpaeniformes,Cottidae,Icelus,bicornis,4107,Twohorn sculpin,Icelus bicornis,FALSE,FALSE
Actinopterygii,Scorpaeniformes,Cottidae,Micrenophrys,lilljeborgii,9198,Norway bullhead,Micrenophrys lilljeborgii,TRUE,FALSE
Actinopterygii,Scorpaeniformes,Cottidae,Myoxocephalus,scorpius,1329,Shorthorn sculpin,Myoxocephalus scorpius,TRUE,FALSE
Actinopterygii,Scorpaeniformes,Cottidae,Taurulus,bubalis,1361,Longspined bullhead,Taurulus bubalis,TRUE,FALSE
Actinopterygii,Scorpaeniformes,Cottidae,Triglops,murrayi,4146,Moustache sculpin,Triglops murrayi,FALSE,FALSE
Actinopterygii,Scorpaeniformes,Cyclopteridae,Cyclopterus,lumpus,62,Lumpfish,Cyclopterus lumpus,TRUE,FALSE
Actinopterygii,Scorpaeniformes,Dactylopteridae,Dactylopterus,volitans,1021,Flying gurnard,Dactylopterus volitans,FALSE,FALSE
Actinopterygii,Scorpaeniformes,Liparidae,Careproctus,longipinnis,62669,Longfin snailfish,Careproctus longipinnis,FALSE,FALSE
Actinopterygii,Scorpaeniformes,Liparidae,Careproctus,reinhardti,15500,Sea tadpole,Careproctus reinhardti,FALSE,FALSE
Actinopterygii,Scorpaeniformes,Liparidae,Liparis,liparis,1378,Striped seasnail,Liparis liparis,TRUE,FALSE
Actinopterygii,Scorpaeniformes,Liparidae,Liparis,montagui,1379,Montagus seasnail,Liparis montagui,TRUE,FALSE
Actinopterygii,Scorpaeniformes,Liparidae,Paraliparis,bathybius,15564,Black seasnail,Paraliparis bathybius,FALSE,FALSE
Actinopterygii,Scorpaeniformes,Liparidae,Paraliparis,challengeri,57345,NA,Paraliparis challengeri,FALSE,FALSE
Actinopterygii,Scorpaeniformes,Liparidae,Paraliparis,hystrix,15568,NA,Paraliparis hystrix,FALSE,FALSE
Actinopterygii,Scorpaeniformes,Liparidae,Paraliparis,kreffti,56183,NA,Paraliparis kreffti,FALSE,FALSE
Actinopterygii,Scorpaeniformes,Peristediidae,Peristedion,cataphractum,1746,African armoured searobin,Peristedion cataphractum,FALSE,FALSE
Actinopterygii,Scorpaeniformes,Psychrolutidae,Cottunculus,microps,9199,Polar sculpin,Cottunculus microps,FALSE,FALSE
Actinopterygii,Scorpaeniformes,Psychrolutidae,Cottunculus,thomsonii,15623,Pallid sculpin,Cottunculus thomsonii,FALSE,FALSE
Actinopterygii,Scorpaeniformes,Scorpaenidae,Scorpaena,porcus,1758,Black scorpionfish,Scorpaena porcus,FALSE,FALSE
Actinopterygii,Scorpaeniformes,Scorpaenidae,Scorpaena,scrofa,1759,Red scorpionfish,Scorpaena scrofa,FALSE,FALSE
Actinopterygii,Scorpaeniformes,Sebastidae,Helicolenus,dactylopterus,76,Blackbelly rosefish,Helicolenus dactylopterus,FALSE,FALSE
